C:\Users\WWolk\Desktop\DataProcessing\dataset3\5157.jpg,dataset3\5157.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8551.jpg,dataset3\8551.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\91.jpg,dataset3\91.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\548.jpg,dataset3\548.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\75.jpg,dataset3\75.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3771.jpg,dataset3\3771.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6461.jpg,dataset3\6461.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8321.jpg,dataset3\8321.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8368.jpg,dataset3\8368.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9811.jpg,dataset3\9811.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2530.jpg,dataset3\2530.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\464.jpg,dataset3\464.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3616.jpg,dataset3\3616.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2777.jpg,dataset3\2777.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8130.jpg,dataset3\8130.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5384.jpg,dataset3\5384.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3535.jpg,dataset3\3535.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4002.jpg,dataset3\4002.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4777.jpg,dataset3\4777.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8317.jpg,dataset3\8317.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2149.jpg,dataset3\2149.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9982.jpg,dataset3\9982.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\632.jpg,dataset3\632.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1784.jpg,dataset3\1784.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5669.jpg,dataset3\5669.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2495.jpg,dataset3\2495.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8164.jpg,dataset3\8164.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7331.jpg,dataset3\7331.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5313.jpg,dataset3\5313.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5192.jpg,dataset3\5192.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\135.jpg,dataset3\135.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3230.jpg,dataset3\3230.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2344.jpg,dataset3\2344.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7044.jpg,dataset3\7044.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7792.jpg,dataset3\7792.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2865.jpg,dataset3\2865.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7479.jpg,dataset3\7479.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5186.jpg,dataset3\5186.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4711.jpg,dataset3\4711.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\418.jpg,dataset3\418.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1585.jpg,dataset3\1585.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7367.jpg,dataset3\7367.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4860.jpg,dataset3\4860.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8811.jpg,dataset3\8811.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1004.jpg,dataset3\1004.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5279.jpg,dataset3\5279.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4257.jpg,dataset3\4257.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8335.jpg,dataset3\8335.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5233.jpg,dataset3\5233.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6498.jpg,dataset3\6498.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6978.jpg,dataset3\6978.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2815.jpg,dataset3\2815.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\273.jpg,dataset3\273.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7252.jpg,dataset3\7252.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3876.jpg,dataset3\3876.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7079.jpg,dataset3\7079.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9688.jpg,dataset3\9688.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5030.jpg,dataset3\5030.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1873.jpg,dataset3\1873.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8214.jpg,dataset3\8214.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1261.jpg,dataset3\1261.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6289.jpg,dataset3\6289.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9596.jpg,dataset3\9596.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4144.jpg,dataset3\4144.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6779.jpg,dataset3\6779.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1339.jpg,dataset3\1339.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4968.jpg,dataset3\4968.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6865.jpg,dataset3\6865.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8601.jpg,dataset3\8601.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9415.jpg,dataset3\9415.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5458.jpg,dataset3\5458.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9114.jpg,dataset3\9114.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8646.jpg,dataset3\8646.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\77.jpg,dataset3\77.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4240.jpg,dataset3\4240.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8975.jpg,dataset3\8975.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9061.jpg,dataset3\9061.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7784.jpg,dataset3\7784.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\790.jpg,dataset3\790.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6981.jpg,dataset3\6981.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3049.jpg,dataset3\3049.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2182.jpg,dataset3\2182.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8458.jpg,dataset3\8458.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2153.jpg,dataset3\2153.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5702.jpg,dataset3\5702.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6296.jpg,dataset3\6296.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4909.jpg,dataset3\4909.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4863.jpg,dataset3\4863.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9085.jpg,dataset3\9085.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3920.jpg,dataset3\3920.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3608.jpg,dataset3\3608.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9690.jpg,dataset3\9690.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\513.jpg,dataset3\513.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6385.jpg,dataset3\6385.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1486.jpg,dataset3\1486.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7313.jpg,dataset3\7313.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5740.jpg,dataset3\5740.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4928.jpg,dataset3\4928.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9035.jpg,dataset3\9035.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9470.jpg,dataset3\9470.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1342.jpg,dataset3\1342.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2693.jpg,dataset3\2693.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3665.jpg,dataset3\3665.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\919.jpg,dataset3\919.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6500.jpg,dataset3\6500.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9757.jpg,dataset3\9757.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8200.jpg,dataset3\8200.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4230.jpg,dataset3\4230.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9713.jpg,dataset3\9713.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9079.jpg,dataset3\9079.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3319.jpg,dataset3\3319.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9285.jpg,dataset3\9285.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\602.jpg,dataset3\602.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6109.jpg,dataset3\6109.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1043.jpg,dataset3\1043.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8341.jpg,dataset3\8341.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3395.jpg,dataset3\3395.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6623.jpg,dataset3\6623.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4820.jpg,dataset3\4820.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\716.jpg,dataset3\716.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7401.jpg,dataset3\7401.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2432.jpg,dataset3\2432.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8770.jpg,dataset3\8770.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6283.jpg,dataset3\6283.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8371.jpg,dataset3\8371.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7239.jpg,dataset3\7239.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2653.jpg,dataset3\2653.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2989.jpg,dataset3\2989.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7465.jpg,dataset3\7465.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1277.jpg,dataset3\1277.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2122.jpg,dataset3\2122.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8762.jpg,dataset3\8762.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1439.jpg,dataset3\1439.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4271.jpg,dataset3\4271.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3656.jpg,dataset3\3656.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7866.jpg,dataset3\7866.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\173.jpg,dataset3\173.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1819.jpg,dataset3\1819.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\501.jpg,dataset3\501.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7585.jpg,dataset3\7585.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2425.jpg,dataset3\2425.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\556.jpg,dataset3\556.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\4477.jpg,dataset3\4477.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8488.jpg,dataset3\8488.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6585.jpg,dataset3\6585.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1476.jpg,dataset3\1476.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9053.jpg,dataset3\9053.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8715.jpg,dataset3\8715.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2161.jpg,dataset3\2161.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5277.jpg,dataset3\5277.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3480.jpg,dataset3\3480.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\5554.jpg,dataset3\5554.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9358.jpg,dataset3\9358.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8827.jpg,dataset3\8827.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9568.jpg,dataset3\9568.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\6288.jpg,dataset3\6288.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9862.jpg,dataset3\9862.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\2577.jpg,dataset3\2577.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\3263.jpg,dataset3\3263.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\7804.jpg,dataset3\7804.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\9322.jpg,dataset3\9322.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\8771.jpg,dataset3\8771.jpg,brownbear
C:\Users\WWolk\Desktop\DataProcessing\dataset3\1334.jpg,dataset3\1334.jpg,brownbear
